TitleNumber,Title,WtrPubIndicator,PubType,Participant,Share,IPNameNumber,CurrentAffliation,RegistrationDate,RegistrationOrigin,ISWCNumber,SongviewStatus
58125380,RED LIGHT,P,O,CHEFBOY STARSKI MUSIC,25.00,01090502687,"BMI     ",09/23/2022,WORKS REGISTRATION,"           ",Pending Society Review
58125380,RED LIGHT,P,O,CHEFBOY YARDI PUBLISHING,25.00,01105170609,"BMI     ",09/23/2022,WORKS REGISTRATION,"           ",Pending Society Review
58125380,RED LIGHT,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",09/23/2022,WORKS REGISTRATION,"           ",Pending Society Review
58690565,RIKO SUAVE,P,O,SONGTRUST BLVD,50.00,00615755145,"BMI     ",12/04/2022,WORKS REGISTRATION,T3143656462,Reconciled
58690565,RIKO SUAVE,P,O,IPM SONGS,50.00,01171442284,"BMI     ",12/04/2022,WORKS REGISTRATION,T3143656462,Reconciled
58690565,RIKO SUAVE,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",12/04/2022,WORKS REGISTRATION,T3143656462,Reconciled
58690565,RIKO SUAVE,W," ",WHITE JOSHUA CAMRON (MR),50.00,00878203414,"BMI     ",12/04/2022,WORKS REGISTRATION,T3143656462,Reconciled
58862146,KHIXO,P,O,SONGTRUST BLVD,50.00,00615755145,"BMI     ",12/04/2022,WORKS REGISTRATION,T3143547900,Reconciled
58862146,KHIXO,P,O,IPM SONGS,50.00,01171442284,"BMI     ",12/04/2022,WORKS REGISTRATION,T3143547900,Reconciled
58862146,KHIXO,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",12/04/2022,WORKS REGISTRATION,T3143547900,Reconciled
58862146,KHIXO,W," ",WHITE JOSHUA CAMRON (MR),50.00,00878203414,"BMI     ",12/04/2022,WORKS REGISTRATION,T3143547900,Reconciled
59047703,BENCH PRESSIN,P,O,IPM SONGS,50.00,01171442284,"BMI     ",11/10/2022,WORKS REGISTRATION,T3138329525,Reconciled
59047703,BENCH PRESSIN,P,O,KNOXTHISDATWAVE PUBLISHING,50.00,01076251565,"BMI     ",11/10/2022,WORKS REGISTRATION,T3138329525,Reconciled
59047703,BENCH PRESSIN,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",11/10/2022,WORKS REGISTRATION,T3138329525,Reconciled
59047703,BENCH PRESSIN,W," ",ALVES BRANDON ALEXANDER MR,50.00,00856911505,"BMI     ",11/10/2022,WORKS REGISTRATION,T3138329525,Reconciled
59047708,MACHETE,P,O,SONGTRUST BLVD,50.00,00615755145,"BMI     ",11/10/2022,WORKS REGISTRATION,T3138260927,Reconciled
59047708,MACHETE,P,O,IPM SONGS,50.00,01171442284,"BMI     ",11/10/2022,WORKS REGISTRATION,T3138260927,Reconciled
59047708,MACHETE,P,O,KNOXTHISDATWAVE PUBLISHING,0.00,01076251565,"BMI     ",11/10/2022,WORKS REGISTRATION,T3138260927,Reconciled
59047708,MACHETE,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",11/10/2022,WORKS REGISTRATION,T3138260927,Reconciled
59047708,MACHETE,W," ",ALVES BRANDON ALEXANDER MR,50.00,00856911505,"BMI     ",11/10/2022,WORKS REGISTRATION,T3138260927,Reconciled
59360655,3AM IN ATL,P,O,UNKNOWN PUBLISHER,50.00,00288936892,"NA      ",11/28/2022,WORKS REGISTRATION,T3142122887,Reconciled
59360655,3AM IN ATL,P,O,SONGTRUST BLVD,50.00,00615755145,"BMI     ",11/28/2022,WORKS REGISTRATION,T3142122887,Reconciled
59360655,3AM IN ATL,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",11/28/2022,WORKS REGISTRATION,T3142122887,Reconciled
59360655,3AM IN ATL,W," ",WHITE JOSHUA CAMRON (MR),50.00,00878203414,"BMI     ",11/28/2022,WORKS REGISTRATION,T3142122887,Reconciled
59858267,COLD WORLD,P,O,IPM SONGS,50.00,01171442284,"BMI     ",05/11/2023,WORKS REGISTRATION,T3178924324,Reconciled
59858267,COLD WORLD,P,O,TYRI LACKEY PUBLISHING,50.00,01166008181,"BMI     ",05/11/2023,WORKS REGISTRATION,T3178924324,Reconciled
59858267,COLD WORLD,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",05/11/2023,WORKS REGISTRATION,T3178924324,Reconciled
59858267,COLD WORLD,W," ",LACKEY TYRI LAON,50.00,01014898552,"BMI     ",05/11/2023,WORKS REGISTRATION,T3178924324,Reconciled
59895070,SUKISADA,P,O,UNKNOWN PUBLISHER,50.00,00288936892,"NA      ",02/22/2023,WORKS REGISTRATION,"           ",Reconciled
59895070,SUKISADA,P,O,SONY ATV SONGS LLC,25.00,00187095633,"BMI     ",02/22/2023,WORKS REGISTRATION,"           ",Reconciled
59895070,SUKISADA,P,O,MEZZO AGENCY,25.00,01034031620,"BMI     ",02/22/2023,WORKS REGISTRATION,"           ",Reconciled
59895070,SUKISADA,W," ",CHERRY BRANDON,50.00,"           ","NA      ",02/22/2023,WORKS REGISTRATION,"           ",Reconciled
59895070,SUKISADA,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",02/22/2023,WORKS REGISTRATION,"           ",Reconciled
59895070,SUKISADA,W," ",HENDERSON DESTINY LANETTE MS,25.00,00892737194,"BMI     ",02/22/2023,WORKS REGISTRATION,"           ",Reconciled
60415313,KHALIFA MODE,P,O,WARNER-TAMERLANE PUBLISHING CORP,7.50,00185314175,"BMI     ",03/14/2023,WORKS REGISTRATION,T3160548670,Share and/or Participant Conflict
60415313,KHALIFA MODE,W," ",THOMAZ CAMERON JIBRIL,15.00,00483635137,"BMI     ",03/14/2023,WORKS REGISTRATION,T3160548670,Share and/or Participant Conflict
60415313,KHALIFA MODE,P,O,WIZ KHALIFA PUBLISHING,7.50,00677464696,"BMI     ",03/14/2023,WORKS REGISTRATION,T3160548670,Share and/or Participant Conflict
60415313,KHALIFA MODE,W," ",TEEL DAVID OBATA,100.00,00576571511,"ASCAP   ",03/14/2023,WORKS REGISTRATION,T3160548670,Share and/or Participant Conflict
60415313,KHALIFA MODE,P,O,IPM SONGS,35.00,01171442284,"BMI     ",03/14/2023,WORKS REGISTRATION,T3160548670,Share and/or Participant Conflict
60415313,KHALIFA MODE,W," ",SORRELL CASADA AARON (SP ACCT),35.00,00816076637,"BMI     ",03/14/2023,WORKS REGISTRATION,T3160548670,Share and/or Participant Conflict
60577888,SADA BABY 2K17,P,O,IPM SONGS,50.00,01171442284,"BMI     ",02/27/2023,WORKS REGISTRATION,T3158386886,Reconciled
60577888,SADA BABY 2K17,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",02/27/2023,WORKS REGISTRATION,T3158386886,Reconciled
60577888,SADA BABY 2K17,W," ",WALKER DUANE NATHANIEL JR MR,100.00,00782694787,"BMI     ",02/27/2023,WORKS REGISTRATION,T3158386886,Reconciled
60734676,OLD SKOOL WHOOP,P,O,UNKNOWN PUBLISHER,66.68,00288936892,"NA      ",06/05/2023,WORKS REGISTRATION,"           ",Reconciled
60734676,OLD SKOOL WHOOP,P,O,SONY ATV SONGS LLC,33.32,00187095633,"BMI     ",06/05/2023,WORKS REGISTRATION,"           ",Reconciled
60734676,OLD SKOOL WHOOP,W," ",MCCOLLUM MILES,16.66,"           ","NA      ",06/05/2023,WORKS REGISTRATION,"           ",Reconciled
60734676,OLD SKOOL WHOOP,W," ",MORGAN CURTIS,50.00,"           ","NA      ",06/05/2023,WORKS REGISTRATION,"           ",Reconciled
60734676,OLD SKOOL WHOOP,W," ",SORRELL CASADA AARON (SP ACCT),33.34,00816076637,"BMI     ",06/05/2023,WORKS REGISTRATION,"           ",Reconciled
60904738,ESPN,P,O,SONGS OF UNIVERSAL INC,6.00,00353271280,"BMI     ",10/11/2023,WORKS REGISTRATION,T3216505390,Reconciled
60904738,ESPN,P,O,HITS SINCE NINETY3,6.00,00802572067,"BMI     ",10/11/2023,WORKS REGISTRATION,T3216505390,Reconciled
60904738,ESPN,P,O,IPM SONGS,44.00,01171442284,"BMI     ",10/11/2023,WORKS REGISTRATION,T3216505390,Reconciled
60904738,ESPN,W," ",SORRELL CASADA AARON (SP ACCT),44.00,00816076637,"BMI     ",10/11/2023,WORKS REGISTRATION,T3216505390,Reconciled
60904738,ESPN,W," ",HERNANDEZ MICHAEL F (MR),12.00,00682668599,"BMI     ",10/11/2023,WORKS REGISTRATION,T3216505390,Reconciled
60904738,ESPN,W," ",FRANKLIN KNOAH,88.00,01061525783,"BMI     ",10/11/2023,WORKS REGISTRATION,T3216505390,Reconciled
61202946,PLAYERATION,P,O,SONY/ATV SONGS LLC,17.00,00187062752,"BMI     ",05/18/2023,WORKS REGISTRATION,T3179905803,Reconciled
61202946,PLAYERATION,P,O,IPM SONGS,49.00,01171442284,"BMI     ",05/18/2023,WORKS REGISTRATION,T3179905803,Reconciled
61202946,PLAYERATION,W," ",SORRELL CASADA AARON (SP ACCT),49.00,00816076637,"BMI     ",05/18/2023,WORKS REGISTRATION,T3179905803,Reconciled
61202946,PLAYERATION,P,O,MOORING MUSIC PUBLISHING,17.00,01293729614,"BMI     ",05/18/2023,WORKS REGISTRATION,T3179905803,Reconciled
61202946,PLAYERATION,W," ",CHERRY BRANDON LEE (SP ACCT),17.00,00367234354,"BMI     ",05/18/2023,WORKS REGISTRATION,T3179905803,Reconciled
61202946,PLAYERATION,W," ",WALKER REUEL ETHAN MR,34.00,00781435919,"BMI     ",05/18/2023,WORKS REGISTRATION,T3179905803,Reconciled
61202946,PLAYERATION,W," ",WHITE JOSHUA CAMRON (MR),17.00,00878203414,"BMI     ",05/18/2023,WORKS REGISTRATION,T3179905803,Reconciled
61202948,TITANS,P,O,IPM SONGS,50.00,01171442284,"BMI     ",05/18/2023,WORKS REGISTRATION,T3179905789,Reconciled
61202948,TITANS,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",05/18/2023,WORKS REGISTRATION,T3179905789,Reconciled
61202948,TITANS,P,O,MOORING MUSIC PUBLISHING,50.00,01293729614,"BMI     ",05/18/2023,WORKS REGISTRATION,T3179905789,Reconciled
61202948,TITANS,W," ",CHERRY BRANDON LEE (SP ACCT),50.00,00367234354,"BMI     ",05/18/2023,WORKS REGISTRATION,T3179905789,Reconciled
61202953,9 FINGERS,P,O,IPM SONGS,50.00,01171442284,"BMI     ",05/19/2023,WORKS REGISTRATION,T3179905767,Reconciled
61202953,9 FINGERS,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",05/19/2023,WORKS REGISTRATION,T3179905767,Reconciled
61202953,9 FINGERS,P,O,MOORING MUSIC PUBLISHING,50.00,01293729614,"BMI     ",05/19/2023,WORKS REGISTRATION,T3179905767,Reconciled
61202953,9 FINGERS,W," ",CHERRY BRANDON LEE (SP ACCT),50.00,00367234354,"BMI     ",05/19/2023,WORKS REGISTRATION,T3179905767,Reconciled
61296792,TOP SIDE,P,O,SONGTRUST BLVD,50.00,00615755145,"BMI     ",05/17/2023,WORKS REGISTRATION,T3179905256,Reconciled
61296792,TOP SIDE,P,O,IPM SONGS,50.00,01171442284,"BMI     ",05/17/2023,WORKS REGISTRATION,T3179905256,Reconciled
61296792,TOP SIDE,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",05/17/2023,WORKS REGISTRATION,T3179905256,Reconciled
61296792,TOP SIDE,W," ",WHITE JOSHUA CAMRON (MR),50.00,00878203414,"BMI     ",05/17/2023,WORKS REGISTRATION,T3179905256,Reconciled
61298505,GAME 5,P,O,SONGTRUST BLVD,50.00,00615755145,"BMI     ",05/18/2023,WORKS REGISTRATION,T3179905041,Reconciled
61298505,GAME 5,P,O,IPM SONGS,50.00,01171442284,"BMI     ",05/18/2023,WORKS REGISTRATION,T3179905041,Reconciled
61298505,GAME 5,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",05/18/2023,WORKS REGISTRATION,T3179905041,Reconciled
61298505,GAME 5,W," ",WHITE JOSHUA CAMRON (MR),50.00,00878203414,"BMI     ",05/18/2023,WORKS REGISTRATION,T3179905041,Reconciled
61486131,SQUAD TRYNA GET SOME MONEY,P,O,AUBREYUS MUSIC,80.00,00732759717,"ASCAP   ",04/28/2023,WORKS REGISTRATION,T3174110277,Reconciled
61486131,SQUAD TRYNA GET SOME MONEY,W," ",DAVIS ANDRE TERRELL,80.00,00443446756,"ASCAP   ",04/28/2023,WORKS REGISTRATION,T3174110277,Reconciled
61486131,SQUAD TRYNA GET SOME MONEY,P,O,IPM SONGS,20.00,01171442284,"BMI     ",04/28/2023,WORKS REGISTRATION,T3174110277,Reconciled
61486131,SQUAD TRYNA GET SOME MONEY,W," ",SORRELL CASADA AARON (SP ACCT),20.00,00816076637,"BMI     ",04/28/2023,WORKS REGISTRATION,T3174110277,Reconciled
61653348,762 S FEATURING SADA BABY,P,O,EMPIRE STRIKES FIRST,10.00,00747866487,"BMI     ",09/14/2023,WORKS REGISTRATION,T3176787803,Reconciled
61653348,762 S FEATURING SADA BABY,P,O,TF ENTERTAINMENT,10.00,00832610267,"BMI     ",09/14/2023,WORKS REGISTRATION,T3176787803,Reconciled
61653348,762 S FEATURING SADA BABY,P,O,SIRAPONITNELAV MUSIC,70.00,01187494215,"ASCAP   ",09/14/2023,WORKS REGISTRATION,T3176787803,Reconciled
61653348,762 S FEATURING SADA BABY,P,O,ICED UP INTERNATIONAL MUSIC,10.00,01188462815,"ASCAP   ",09/14/2023,WORKS REGISTRATION,T3176787803,Reconciled
61653348,762 S FEATURING SADA BABY,W," ",COOPER PARIS,80.00,01188460723,"ASCAP   ",09/14/2023,WORKS REGISTRATION,T3176787803,Reconciled
61653348,762 S FEATURING SADA BABY,W," ",SORRELL CASADA AARON (SP ACCT),10.00,00816076637,"BMI     ",09/14/2023,WORKS REGISTRATION,T3176787803,Reconciled
61653348,762 S FEATURING SADA BABY,W," ",WASHINGTON DENZEL THOMAS,10.00,00839001158,"BMI     ",09/14/2023,WORKS REGISTRATION,T3176787803,Reconciled
61985716,HELL KAT SKUBA,P,O,SONGTRUST BLVD,25.00,00615755145,"BMI     ",05/25/2023,WORKS REGISTRATION,"           ",Pending Society Review
61985716,HELL KAT SKUBA,P,O,IPM SONGS,50.00,01171442284,"BMI     ",05/25/2023,WORKS REGISTRATION,"           ",Pending Society Review
61985716,HELL KAT SKUBA,W," ",DUFFEY DAVID,50.00,"           ","NA      ",05/25/2023,WORKS REGISTRATION,"           ",Pending Society Review
61985716,HELL KAT SKUBA,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",05/25/2023,WORKS REGISTRATION,"           ",Pending Society Review
61985716,HELL KAT SKUBA,W," ",ZBIKOWSKI CHRISTIAN RUIZ MR,25.00,00897495945,"BMI     ",05/25/2023,WORKS REGISTRATION,"           ",Pending Society Review
62021118,NO SOMBRERO,P,O,IPM SONGS,50.00,01171442284,"BMI     ",05/27/2023,WORKS REGISTRATION,T3182169246,Reconciled
62021118,NO SOMBRERO,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",05/27/2023,WORKS REGISTRATION,T3182169246,Reconciled
62021118,NO SOMBRERO,P,O,MOORING MUSIC PUBLISHING,50.00,01293729614,"BMI     ",05/27/2023,WORKS REGISTRATION,T3182169246,Reconciled
62021118,NO SOMBRERO,W," ",CHERRY BRANDON LEE (SP ACCT),50.00,00367234354,"BMI     ",05/27/2023,WORKS REGISTRATION,T3182169246,Reconciled
62309270,OPTIONS,W," ",BRAMMER THOMAS PETER (MR) (SPACCT),32.50,01025058399,"BMI     ",07/14/2023,WORKS REGISTRATION,"           ",Pending Society Review
62309270,OPTIONS,W," ",MUHAMMAD AYATULLAH RU,2.00,00555369815,"BMI     ",07/14/2023,WORKS REGISTRATION,"           ",Pending Society Review
62309270,OPTIONS,W," ",ROWLAND BROOK OBA,10.00,00520193098,"ASCAP   ",07/14/2023,WORKS REGISTRATION,"           ",Pending Society Review
62309270,OPTIONS,P,O,IPM SONGS,17.00,01171442284,"BMI     ",07/14/2023,WORKS REGISTRATION,"           ",Pending Society Review
62309270,OPTIONS,W," ",EDWARDS ANTOINE,6.00,00734064457,"ASCAP   ",07/14/2023,WORKS REGISTRATION,"           ",Pending Society Review
62309270,OPTIONS,W," ",SULLIVAN GREGORY RYAN,37.00,00838501041,"ASCAP   ",07/14/2023,WORKS REGISTRATION,"           ",Pending Society Review
62309270,OPTIONS,W," ",MADRID JUAN,10.00,"           ","NA      ",07/14/2023,WORKS REGISTRATION,"           ",Pending Society Review
62309270,OPTIONS,W," ",SORRELL CASADA AARON (SP ACCT),17.00,00816076637,"BMI     ",07/14/2023,WORKS REGISTRATION,"           ",Pending Society Review
62309270,OPTIONS,W," ",LEE CHRISTOPHER J (MR),3.50,00675306042,"BMI     ",07/14/2023,WORKS REGISTRATION,"           ",Pending Society Review
62309270,OPTIONS,W," ",DAVIS NENZINGHA YAANSANTEWA,65.00,00381886026,"BMI     ",07/14/2023,WORKS REGISTRATION,"           ",Pending Society Review
62468503,PRESS OPTION,P,O,IPM SONGS,50.00,01171442284,"BMI     ",07/02/2023,WORKS REGISTRATION,T3189048560,Reconciled
62468503,PRESS OPTION,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",07/02/2023,WORKS REGISTRATION,T3189048560,Reconciled
62468503,PRESS OPTION,P,O,MOORING MUSIC PUBLISHING,50.00,01293729614,"BMI     ",07/02/2023,WORKS REGISTRATION,T3189048560,Reconciled
62468503,PRESS OPTION,W," ",CHERRY BRANDON LEE (SP ACCT),50.00,00367234354,"BMI     ",07/02/2023,WORKS REGISTRATION,T3189048560,Reconciled
62611401,PERGOLA FREESTYLE LIVE,P,O,KOBALT MUSIC PUBLISHING AMERICA INC,25.00,00402826778,"ASCAP   ",08/24/2023,WORKS REGISTRATION,T3192401160,Reconciled
62611401,PERGOLA FREESTYLE LIVE,P,S,KOBALT MUSIC PUBLISHING LTD CANADA,0.00,00418611274,"NA      ",08/24/2023,WORKS REGISTRATION,T3192401160,Reconciled
62611401,PERGOLA FREESTYLE LIVE,W," ",THOMAS LARUSSELL DWAYNE JR,25.00,00864570705,"ASCAP   ",08/24/2023,WORKS REGISTRATION,T3192401160,Reconciled
62611401,PERGOLA FREESTYLE LIVE,P,O,IPM SONGS,25.00,01171442284,"BMI     ",08/24/2023,WORKS REGISTRATION,T3192401160,Reconciled
62611401,PERGOLA FREESTYLE LIVE,W," ",PRINCE MICHAEL JONATHON,50.00,01157844334,"ASCAP   ",08/24/2023,WORKS REGISTRATION,T3192401160,Reconciled
62611401,PERGOLA FREESTYLE LIVE,P,O,GOODCOMPENNYWORLDWIDE,0.00,01117689243,"ASCAP   ",08/24/2023,WORKS REGISTRATION,T3192401160,Reconciled
62611401,PERGOLA FREESTYLE LIVE,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",08/24/2023,WORKS REGISTRATION,T3192401160,Reconciled
62611401,PERGOLA FREESTYLE LIVE,W," ",AJERO SIMON ANDRE MR,50.00,00895815283,"BMI     ",08/24/2023,WORKS REGISTRATION,T3192401160,Reconciled
62611712,TEST YA NUTS,P,O,UNKNOWN PUBLISHER,50.00,00288936892,"NA      ",07/14/2023,WORKS REGISTRATION,T3191943478,Share and/or Participant Conflict
62611712,TEST YA NUTS,P,O,KOBALT MUSIC PUBLISHING AMERICA INC,25.00,00402826778,"ASCAP   ",07/14/2023,WORKS REGISTRATION,T3191943478,Share and/or Participant Conflict
62611712,TEST YA NUTS,P,S,KOBALT MUSIC PUBLISHING LTD CANADA,0.00,00418611274,"NA      ",07/14/2023,WORKS REGISTRATION,T3191943478,Share and/or Participant Conflict
62611712,TEST YA NUTS,W," ",PERRY ZACHARY EVAN,25.00,00568054628,"ASCAP   ",07/14/2023,WORKS REGISTRATION,T3191943478,Share and/or Participant Conflict
62611712,TEST YA NUTS,W," ",TEEL DAVID OBATA,25.00,00576571511,"ASCAP   ",07/14/2023,WORKS REGISTRATION,T3191943478,Share and/or Participant Conflict
62611712,TEST YA NUTS,W," ",THOMAS LARUSSELL DWAYNE JR,25.00,00864570705,"ASCAP   ",07/14/2023,WORKS REGISTRATION,T3191943478,Share and/or Participant Conflict
62611712,TEST YA NUTS,P,O,IPM SONGS,25.00,01171442284,"BMI     ",07/14/2023,WORKS REGISTRATION,T3191943478,Share and/or Participant Conflict
62611712,TEST YA NUTS,P,O,GOODCOMPENNYWORLDWIDE,0.00,01117689243,"ASCAP   ",07/14/2023,WORKS REGISTRATION,T3191943478,Share and/or Participant Conflict
62611712,TEST YA NUTS,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",07/14/2023,WORKS REGISTRATION,T3191943478,Share and/or Participant Conflict
62634745,UGLY SWEATER,P,O,SONY ATV SONGS LLC,100.00,00187095633,"BMI     ",08/08/2023,WORKS REGISTRATION,T3204924283,Reconciled
62634745,UGLY SWEATER,W," ",SORRELL CASADA AARON (SP ACCT),50.00,00816076637,"BMI     ",08/08/2023,WORKS REGISTRATION,T3204924283,Reconciled
62634745,UGLY SWEATER,W," ",WHITE JOSHUA CAMRON (MR),50.00,00878203414,"BMI     ",08/08/2023,WORKS REGISTRATION,T3204924283,Reconciled
63028249,CATEGORY FIVE,W," ",TEEL DAVID OBATA,50.00,00576571511,"ASCAP   ",09/20/2023,WORKS REGISTRATION,T3213684410,Reconciled
63028249,CATEGORY FIVE,P,O,IPM SONGS,25.00,01171442284,"BMI     ",09/20/2023,WORKS REGISTRATION,T3213684410,Reconciled
63028249,CATEGORY FIVE,P,O,PERFECT YOUR CRAFT PUBLISHING,50.00,00802686536,"ASCAP   ",09/20/2023,WORKS REGISTRATION,T3213684410,Reconciled
63028249,CATEGORY FIVE,P,O,SITHLORD PUBLISHING,25.00,01090497347,"BMI     ",09/20/2023,WORKS REGISTRATION,T3213684410,Reconciled
63028249,CATEGORY FIVE,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",09/20/2023,WORKS REGISTRATION,T3213684410,Reconciled
63028249,CATEGORY FIVE,W," ",MURDOCK FERNANDO MARCEL JR,25.00,00363882922,"BMI     ",09/20/2023,WORKS REGISTRATION,T3213684410,Reconciled
63558428,ATHEM,P,O,FRONTLINE PRODUCTIONS DETROIT,25.00,00864905897,"BMI     ",10/09/2023,WORKS REGISTRATION,"           ",Reconciled
63558428,ATHEM,P,O,IPM SONGS,25.00,01171442284,"BMI     ",10/09/2023,WORKS REGISTRATION,"           ",Reconciled
63558428,ATHEM,W," ",CEO CHUCKIE,50.00,"           ","NA      ",10/09/2023,WORKS REGISTRATION,"           ",Reconciled
63558428,ATHEM,W," ",SORRELL CASADA AARON (SP ACCT),25.00,00816076637,"BMI     ",10/09/2023,WORKS REGISTRATION,"           ",Reconciled
63558428,ATHEM,W," ",LANGNAS BRIAN ISAAC MR,50.00,01082106984,"BMI     ",10/09/2023,WORKS REGISTRATION,"           ",Reconciled
63558428,ATHEM,W," ",MANAENKO ROMAN MR,25.00,01098749595,"BMI     ",10/09/2023,WORKS REGISTRATION,"           ",Reconciled
